episode: 0, score: 30.0, average score: 30.0, best score: -inf, epsilon: 0.99, steps: 1550
episode: 57, score: 40.0, average score: 55.2, best score: 58.62, epsilon: 0.45, steps: 54613
episode: 58, score: 50.0, average score: 55.1, best score: 58.62, epsilon: 0.45, steps: 55533
episode: 59, score: 90.0, average score: 55.7, best score: 58.62, epsilon: 0.44, steps: 56186
episode: 60, score: 70.0, average score: 55.9, best score: 58.62, epsilon: 0.43, steps: 57026
episode: 61, score: 40.0, average score: 55.6, best score: 58.62, epsilon: 0.42, steps: 58170
episode: 62, score: 40.0, average score: 55.4, best score: 58.62, epsilon: 0.41, steps: 59441
episode: 63, score: 80.0, average score: 55.8, best score: 58.62, epsilon: 0.40, steps: 60441
episode: 64, score: 80.0, average score: 56.2, best score: 58.62, epsilon: 0.39, steps: 61528
episode: 65, score: 50.0, average score: 56.1, best score: 58.62, epsilon: 0.37, steps: 63193
episode: 66, score: 40.0, average score: 55.8, best score: 58.62, epsilon: 0.35, steps: 64830
episode: 67, score: 50.0, average score: 55.7, best score: 58.62, epsilon: 0.34, steps: 65635
episode: 68, score: 70.0, average score: 55.9, best score: 58.62, epsilon: 0.34, steps: 66432
episode: 69, score: 70.0, average score: 56.1, best score: 58.62, epsilon: 0.33, steps: 67300
episode: 70, score: 50.0, average score: 56.1, best score: 58.62, epsilon: 0.32, steps: 68079
episode: 71, score: 80.0, average score: 56.4, best score: 58.62, epsilon: 0.31, steps: 68977
episode: 72, score: 30.0, average score: 56.0, best score: 58.62, epsilon: 0.30, steps: 69997
episode: 73, score: 40.0, average score: 55.8, best score: 58.62, epsilon: 0.29, steps: 70997
episode: 74, score: 20.0, average score: 55.3, best score: 58.62, epsilon: 0.28, steps: 72252
episode: 75, score: 70.0, average score: 55.5, best score: 58.62, epsilon: 0.27, steps: 73207
episode: 76, score: 70.0, average score: 55.7, best score: 58.62, epsilon: 0.26, steps: 74425
episode: 77, score: 40.0, average score: 55.5, best score: 58.62, epsilon: 0.24, steps: 75807
episode: 78, score: 60.0, average score: 55.6, best score: 58.62, epsilon: 0.23, steps: 76678
episode: 79, score: 80.0, average score: 55.9, best score: 58.62, epsilon: 0.23, steps: 77375
episode: 80, score: 90.0, average score: 56.3, best score: 58.62, epsilon: 0.22, steps: 78086
episode: 81, score: 60.0, average score: 56.3, best score: 58.62, epsilon: 0.21, steps: 79315
episode: 82, score: 50.0, average score: 56.3, best score: 58.62, epsilon: 0.20, steps: 80237
episode: 83, score: 50.0, average score: 56.2, best score: 58.62, epsilon: 0.19, steps: 81039
episode: 84, score: 70.0, average score: 56.4, best score: 58.62, epsilon: 0.18, steps: 81888
episode: 85, score: 30.0, average score: 56.0, best score: 58.62, epsilon: 0.17, steps: 83046
episode: 86, score: 60.0, average score: 56.1, best score: 58.62, epsilon: 0.16, steps: 84481
episode: 87, score: 70.0, average score: 56.2, best score: 58.62, epsilon: 0.15, steps: 85516
episode: 88, score: 50.0, average score: 56.2, best score: 58.62, epsilon: 0.14, steps: 86436
episode: 89, score: 80.0, average score: 56.4, best score: 58.62, epsilon: 0.12, steps: 87586
episode: 90, score: 60.0, average score: 56.5, best score: 58.62, epsilon: 0.11, steps: 88568
episode: 91, score: 30.0, average score: 56.2, best score: 58.62, epsilon: 0.10, steps: 89852
episode: 92, score: 60.0, average score: 56.2, best score: 58.62, epsilon: 0.10, steps: 90648
episode: 93, score: 60.0, average score: 56.3, best score: 58.62, epsilon: 0.10, steps: 91750
episode: 94, score: 50.0, average score: 56.2, best score: 58.62, epsilon: 0.10, steps: 92957
episode: 95, score: 40.0, average score: 56.0, best score: 58.62, epsilon: 0.10, steps: 94085
episode: 96, score: 70.0, average score: 56.2, best score: 58.62, epsilon: 0.10, steps: 94945
episode: 97, score: 50.0, average score: 56.1, best score: 58.62, epsilon: 0.10, steps: 95765
episode: 98, score: 70.0, average score: 56.3, best score: 58.62, epsilon: 0.10, steps: 96704
episode: 99, score: 50.0, average score: 56.2, best score: 58.62, epsilon: 0.10, steps: 97571
episode: 100, score: 60.0, average score: 56.5, best score: 58.62, epsilon: 0.10, steps: 98447
episode: 101, score: 70.0, average score: 56.5, best score: 58.62, epsilon: 0.10, steps: 99512
episode: 102, score: 80.0, average score: 56.8, best score: 58.62, epsilon: 0.10, steps: 100131
episode: 103, score: 60.0, average score: 56.8, best score: 58.62, epsilon: 0.10, steps: 101107
episode: 104, score: 40.0, average score: 56.6, best score: 58.62, epsilon: 0.10, steps: 102358
episode: 105, score: 50.0, average score: 56.5, best score: 58.62, epsilon: 0.10, steps: 103255
episode: 106, score: 50.0, average score: 56.4, best score: 58.62, epsilon: 0.10, steps: 104213
episode: 107, score: 60.0, average score: 56.4, best score: 58.62, epsilon: 0.10, steps: 105120
episode: 108, score: 60.0, average score: 56.4, best score: 58.62, epsilon: 0.10, steps: 106309
episode: 109, score: 40.0, average score: 56.2, best score: 58.62, epsilon: 0.10, steps: 107533
episode: 110, score: 60.0, average score: 56.4, best score: 58.62, epsilon: 0.10, steps: 108537
episode: 111, score: 70.0, average score: 56.5, best score: 58.62, epsilon: 0.10, steps: 110005
episode: 112, score: 30.0, average score: 56.4, best score: 58.62, epsilon: 0.10, steps: 111329
episode: 113, score: 60.0, average score: 56.4, best score: 58.62, epsilon: 0.10, steps: 112499
episode: 114, score: 60.0, average score: 56.6, best score: 58.62, epsilon: 0.10, steps: 113798
episode: 115, score: 40.0, average score: 56.7, best score: 58.62, epsilon: 0.10, steps: 115139
episode: 116, score: 90.0, average score: 57.1, best score: 58.62, epsilon: 0.10, steps: 116032
episode: 117, score: 60.0, average score: 57.0, best score: 58.62, epsilon: 0.10, steps: 116992
episode: 118, score: 70.0, average score: 57.1, best score: 58.62, epsilon: 0.10, steps: 118148
episode: 119, score: 50.0, average score: 56.9, best score: 58.62, epsilon: 0.10, steps: 119250
episode: 120, score: 80.0, average score: 57.3, best score: 58.62, epsilon: 0.10, steps: 120294
episode: 121, score: 30.0, average score: 56.8, best score: 58.62, epsilon: 0.10, steps: 121590
episode: 122, score: 100.0, average score: 56.9, best score: 58.62, epsilon: 0.10, steps: 122280
episode: 123, score: 30.0, average score: 56.4, best score: 58.62, epsilon: 0.10, steps: 123314
episode: 124, score: 60.0, average score: 56.6, best score: 58.62, epsilon: 0.10, steps: 124257
episode: 125, score: 40.0, average score: 56.3, best score: 58.62, epsilon: 0.10, steps: 125550
episode: 126, score: 50.0, average score: 56.2, best score: 58.62, epsilon: 0.10, steps: 126811
episode: 127, score: -30.0, average score: 55.2, best score: 58.62, epsilon: 0.10, steps: 127879
episode: 128, score: 20.0, average score: 54.6, best score: 58.62, epsilon: 0.10, steps: 129355
episode: 129, score: 40.0, average score: 54.6, best score: 58.62, epsilon: 0.10, steps: 130764
episode: 130, score: 60.0, average score: 54.9, best score: 58.62, epsilon: 0.10, steps: 131821
episode: 131, score: 40.0, average score: 55.0, best score: 58.62, epsilon: 0.10, steps: 132825
episode: 132, score: 70.0, average score: 55.2, best score: 58.62, epsilon: 0.10, steps: 134001
episode: 133, score: 70.0, average score: 55.7, best score: 58.62, epsilon: 0.10, steps: 135104
episode: 134, score: 50.0, average score: 55.8, best score: 58.62, epsilon: 0.10, steps: 136273
episode: 135, score: 50.0, average score: 55.5, best score: 58.62, epsilon: 0.10, steps: 137074
episode: 136, score: 60.0, average score: 55.7, best score: 58.62, epsilon: 0.10, steps: 138009
episode: 137, score: 40.0, average score: 55.7, best score: 58.62, epsilon: 0.10, steps: 139001
episode: 138, score: 30.0, average score: 55.6, best score: 58.62, epsilon: 0.10, steps: 140215
episode: 139, score: 60.0, average score: 55.4, best score: 58.62, epsilon: 0.10, steps: 141169
episode: 140, score: 70.0, average score: 55.6, best score: 58.62, epsilon: 0.10, steps: 142016
episode: 141, score: 30.0, average score: 55.0, best score: 58.62, epsilon: 0.10, steps: 143062
episode: 142, score: 30.0, average score: 54.4, best score: 58.62, epsilon: 0.10, steps: 144266
episode: 143, score: 70.0, average score: 54.5, best score: 58.62, epsilon: 0.10, steps: 145165
episode: 144, score: 60.0, average score: 54.7, best score: 58.62, epsilon: 0.10, steps: 146094
episode: 145, score: 40.0, average score: 54.4, best score: 58.62, epsilon: 0.10, steps: 147327
episode: 146, score: 60.0, average score: 54.3, best score: 58.62, epsilon: 0.10, steps: 148304
episode: 147, score: 40.0, average score: 54.2, best score: 58.62, epsilon: 0.10, steps: 149628
episode: 148, score: 30.0, average score: 53.7, best score: 58.62, epsilon: 0.10, steps: 150568
episode: 149, score: 90.0, average score: 54.0, best score: 58.62, epsilon: 0.10, steps: 151250
episode: 150, score: 70.0, average score: 54.2, best score: 58.62, epsilon: 0.10, steps: 152275
episode: 151, score: 40.0, average score: 54.2, best score: 58.62, epsilon: 0.10, steps: 153137
episode: 152, score: 40.0, average score: 54.1, best score: 58.62, epsilon: 0.10, steps: 154457
episode: 153, score: 60.0, average score: 54.2, best score: 58.62, epsilon: 0.10, steps: 155344
episode: 154, score: 50.0, average score: 54.2, best score: 58.62, epsilon: 0.10, steps: 156470
episode: 155, score: 60.0, average score: 54.4, best score: 58.62, epsilon: 0.10, steps: 157670
episode: 156, score: 50.0, average score: 54.6, best score: 58.62, epsilon: 0.10, steps: 158905
episode: 157, score: 40.0, average score: 54.6, best score: 58.62, epsilon: 0.10, steps: 159676
episode: 158, score: 40.0, average score: 54.5, best score: 58.62, epsilon: 0.10, steps: 160636
episode: 159, score: 50.0, average score: 54.1, best score: 58.62, epsilon: 0.10, steps: 161411
episode: 160, score: 40.0, average score: 53.8, best score: 58.62, epsilon: 0.10, steps: 162205
episode: 161, score: 70.0, average score: 54.1, best score: 58.62, epsilon: 0.10, steps: 163542
episode: 162, score: 50.0, average score: 54.2, best score: 58.62, epsilon: 0.10, steps: 164612
episode: 163, score: 50.0, average score: 53.9, best score: 58.62, epsilon: 0.10, steps: 165560
episode: 164, score: 40.0, average score: 53.5, best score: 58.62, epsilon: 0.10, steps: 166714
