episode: 0, score: 74.99999999999905, average score: 75.0, best score: -inf, epsilon: 0.99, steps: 1000
episode: 28, score: 126.18000000000018, average score: 54.8, best score: 88.14, epsilon: 0.72, steps: 28167
episode: 29, score: 33.675000000000125, average score: 54.1, best score: 88.14, epsilon: 0.71, steps: 29432
episode: 30, score: -13.724999999999953, average score: 51.9, best score: 88.14, epsilon: 0.70, steps: 30177
episode: 31, score: 105.53000000000078, average score: 53.6, best score: 88.14, epsilon: 0.69, steps: 31071
episode: 32, score: 124.97000000000104, average score: 55.7, best score: 88.14, epsilon: 0.68, steps: 32077
episode: 33, score: -22.609999999999815, average score: 53.4, best score: 88.14, epsilon: 0.65, steps: 34599
episode: 34, score: 6.384999999999232, average score: 52.1, best score: 88.14, epsilon: 0.65, steps: 35322
episode: 35, score: -153.6050000000007, average score: 46.4, best score: 88.14, epsilon: 0.64, steps: 36043
episode: 36, score: 95.99500000000006, average score: 47.7, best score: 88.14, epsilon: 0.63, steps: 36844
episode: 37, score: -123.6450000000002, average score: 43.2, best score: 88.14, epsilon: 0.62, steps: 37573
episode: 38, score: 24.435000000000237, average score: 42.7, best score: 88.14, epsilon: 0.61, steps: 38686
episode: 39, score: 85.04000000000063, average score: 43.8, best score: 88.14, epsilon: 0.60, steps: 39678
episode: 40, score: -43.735000000000085, average score: 41.7, best score: 88.14, epsilon: 0.60, steps: 40425
episode: 41, score: 23.27499999999859, average score: 41.2, best score: 88.14, epsilon: 0.58, steps: 41770
episode: 42, score: 75.7199999999991, average score: 42.0, best score: 88.14, epsilon: 0.57, steps: 42626
episode: 43, score: 53.9999999999991, average score: 42.3, best score: 88.14, epsilon: 0.56, steps: 43826
episode: 44, score: 15.999999999999185, average score: 41.7, best score: 88.14, epsilon: 0.55, steps: 44626
episode: 45, score: 65.92499999999906, average score: 42.2, best score: 88.14, epsilon: 0.55, steps: 45441
episode: 46, score: 96.49500000000015, average score: 43.4, best score: 88.14, epsilon: 0.54, steps: 46142
episode: 47, score: 85.04500000000048, average score: 44.3, best score: 88.14, epsilon: 0.53, steps: 47133
episode: 48, score: -153.77000000000038, average score: 40.2, best score: 88.14, epsilon: 0.52, steps: 47887
episode: 49, score: 35.48500000000007, average score: 40.1, best score: 88.14, epsilon: 0.51, steps: 48790
episode: 50, score: -23.764999999999752, average score: 38.9, best score: 88.14, epsilon: 0.51, steps: 49543
episode: 51, score: 64.95499999999821, average score: 39.4, best score: 88.14, epsilon: 0.50, steps: 50552
episode: 52, score: -41.970000000000205, average score: 37.8, best score: 88.14, epsilon: 0.49, steps: 50946
episode: 53, score: -153.7600000000008, average score: 34.3, best score: 88.14, epsilon: 0.48, steps: 51698
episode: 54, score: 84.69500000000002, average score: 35.2, best score: 88.14, epsilon: 0.47, steps: 52759
episode: 55, score: 67.46999999999953, average score: 35.8, best score: 88.14, epsilon: 0.47, steps: 53265
episode: 56, score: 74.42999999999915, average score: 36.5, best score: 88.14, epsilon: 0.46, steps: 54379
episode: 57, score: -173.585, average score: 32.8, best score: 88.14, epsilon: 0.45, steps: 55096
episode: 58, score: 55.08499999999882, average score: 33.2, best score: 88.14, epsilon: 0.44, steps: 56079
episode: 59, score: -163.5700000000001, average score: 29.9, best score: 88.14, epsilon: 0.43, steps: 56793
episode: 60, score: 96.25000000000009, average score: 31.0, best score: 88.14, epsilon: 0.43, steps: 57543
episode: 61, score: -43.510000000000076, average score: 29.8, best score: 88.14, epsilon: 0.42, steps: 58245
episode: 62, score: -12.994999999999736, average score: 29.1, best score: 88.14, epsilon: 0.41, steps: 58844
episode: 63, score: 75.47999999999942, average score: 29.9, best score: 88.14, epsilon: 0.40, steps: 59748
episode: 64, score: 54.469999999998635, average score: 30.2, best score: 88.14, epsilon: 0.39, steps: 60854
episode: 65, score: -13.519999999999904, average score: 29.6, best score: 88.14, epsilon: 0.39, steps: 61558
episode: 66, score: 73.24500000000158, average score: 30.2, best score: 88.14, epsilon: 0.37, steps: 62909
episode: 67, score: 85.20999999999965, average score: 31.0, best score: 88.14, epsilon: 0.36, steps: 63867
episode: 68, score: 67.31499999999953, average score: 31.6, best score: 88.14, epsilon: 0.36, steps: 64404
episode: 69, score: -13.985000000000365, average score: 30.9, best score: 88.14, epsilon: 0.35, steps: 65201
episode: 70, score: 76.39499999999936, average score: 31.6, best score: 88.14, epsilon: 0.34, steps: 65922
episode: 71, score: 22.82999999999857, average score: 31.4, best score: 88.14, epsilon: 0.31, steps: 69356
episode: 72, score: -33.72500000000002, average score: 30.5, best score: 88.14, epsilon: 0.30, steps: 70101
episode: 73, score: 65.62499999999937, average score: 31.0, best score: 88.14, epsilon: 0.29, steps: 70976
episode: 74, score: -133.7099999999998, average score: 28.8, best score: 88.14, epsilon: 0.28, steps: 71718
episode: 75, score: 34.72499999999965, average score: 28.9, best score: 88.14, epsilon: 0.27, steps: 72773
episode: 76, score: 45.9950000000001, average score: 29.1, best score: 88.14, epsilon: 0.26, steps: 73574
episode: 77, score: -33.54999999999989, average score: 28.3, best score: 88.14, epsilon: 0.26, steps: 74284
episode: 78, score: -133.38000000000005, average score: 26.3, best score: 88.14, epsilon: 0.25, steps: 74960
episode: 79, score: 96.26500000000016, average score: 27.1, best score: 88.14, epsilon: 0.24, steps: 75707
episode: 80, score: 42.989999999999405, average score: 27.3, best score: 88.14, epsilon: 0.23, steps: 77109
episode: 81, score: 73.49000000000251, average score: 27.9, best score: 88.14, epsilon: 0.22, steps: 78411
episode: 82, score: -3.0600000000002154, average score: 27.5, best score: 88.14, epsilon: 0.21, steps: 79023
episode: 83, score: -3.1400000000008426, average score: 27.2, best score: 88.14, epsilon: 0.20, steps: 79651
episode: 84, score: 23.974999999999643, average score: 27.1, best score: 88.14, epsilon: 0.19, steps: 80856
episode: 85, score: 53.09999999999874, average score: 27.4, best score: 88.14, epsilon: 0.18, steps: 82236
episode: 86, score: 32.82499999999949, average score: 27.5, best score: 88.14, epsilon: 0.16, steps: 83671
episode: 87, score: -33.185000000000166, average score: 26.8, best score: 88.14, epsilon: 0.16, steps: 84308
episode: 88, score: 33.4450000000001, average score: 26.9, best score: 88.14, epsilon: 0.14, steps: 85619
episode: 89, score: -34.40500000000026, average score: 26.2, best score: 88.14, epsilon: 0.14, steps: 86500
episode: 90, score: 34.07999999999983, average score: 26.3, best score: 88.14, epsilon: 0.12, steps: 87684
episode: 91, score: 39.980000000000416, average score: 26.4, best score: 88.14, epsilon: 0.10, steps: 89688
episode: 92, score: 54.11499999999991, average score: 26.7, best score: 88.14, epsilon: 0.10, steps: 92865
episode: 93, score: -61.47000000000005, average score: 25.8, best score: 88.14, epsilon: 0.10, steps: 93159
episode: 94, score: -23.329999999999696, average score: 25.3, best score: 88.14, epsilon: 0.10, steps: 93825
episode: 95, score: -17.709999999999916, average score: 24.8, best score: 88.14, epsilon: 0.10, steps: 95367
episode: 96, score: -33.18999999999992, average score: 24.2, best score: 88.14, epsilon: 0.10, steps: 96005
episode: 97, score: 36.64499999999937, average score: 24.4, best score: 88.14, epsilon: 0.10, steps: 96676
episode: 98, score: 53.389999999999844, average score: 24.6, best score: 88.14, epsilon: 0.10, steps: 97998
episode: 99, score: -223.50500000000028, average score: 22.2, best score: 88.14, epsilon: 0.10, steps: 98699
episode: 100, score: -34.940000000000005, average score: 21.1, best score: 88.14, epsilon: 0.10, steps: 99687
episode: 101, score: -23.34999999999986, average score: 20.2, best score: 88.14, epsilon: 0.10, steps: 100357
episode: 102, score: -23.330000000000762, average score: 18.8, best score: 88.14, epsilon: 0.10, steps: 101023
episode: 103, score: -163.39500000000044, average score: 16.2, best score: 88.14, epsilon: 0.10, steps: 101702
episode: 104, score: 64.90499999999902, average score: 16.3, best score: 88.14, epsilon: 0.10, steps: 102721
episode: 105, score: 43.56500000000055, average score: 15.8, best score: 88.14, epsilon: 0.10, steps: 104008
episode: 106, score: 56.01500000000027, average score: 16.2, best score: 88.14, epsilon: 0.10, steps: 104805
episode: 107, score: -43.18000000000052, average score: 15.0, best score: 88.14, epsilon: 0.10, steps: 105441
episode: 108, score: 64.7249999999983, average score: 14.6, best score: 88.14, epsilon: 0.10, steps: 106496
episode: 109, score: -32.97500000000011, average score: 13.6, best score: 88.14, epsilon: 0.10, steps: 107091
episode: 110, score: -203.3099999999999, average score: 11.4, best score: 88.14, epsilon: 0.10, steps: 107753
episode: 111, score: -23.30499999999999, average score: 10.2, best score: 88.14, epsilon: 0.10, steps: 108414
episode: 112, score: -173.4849999999998, average score: 7.5, best score: 88.14, epsilon: 0.10, steps: 109111
episode: 113, score: -33.18999999999995, average score: 6.5, best score: 88.14, epsilon: 0.10, steps: 109749
episode: 114, score: 55.10499999999988, average score: 7.2, best score: 88.14, epsilon: 0.10, steps: 110728
episode: 115, score: -29.164999999999516, average score: 6.3, best score: 88.14, epsilon: 0.10, steps: 112561
episode: 116, score: 22.06500000000009, average score: 6.0, best score: 88.14, epsilon: 0.10, steps: 114148
episode: 117, score: 32.779999999999475, average score: 6.1, best score: 88.14, epsilon: 0.10, steps: 115592
episode: 118, score: -42.86499999999999, average score: 5.5, best score: 88.14, epsilon: 0.10, steps: 116165
episode: 119, score: -62.305000000000256, average score: 4.7, best score: 88.14, epsilon: 0.10, steps: 116626
episode: 120, score: 86.0050000000004, average score: 4.8, best score: 88.14, epsilon: 0.10, steps: 117425
episode: 121, score: -25.32000000000022, average score: 6.1, best score: 88.14, epsilon: 0.10, steps: 118489
episode: 122, score: -43.69000000000011, average score: 5.0, best score: 88.14, epsilon: 0.10, steps: 119227
episode: 123, score: -23.7899999999999, average score: 4.1, best score: 88.14, epsilon: 0.10, steps: 119985
episode: 124, score: -46.300000000000665, average score: 3.4, best score: 88.14, epsilon: 0.10, steps: 121245
episode: 125, score: -62.76000000000006, average score: 2.5, best score: 88.14, epsilon: 0.10, steps: 121797
episode: 126, score: -53.66500000000029, average score: 1.0, best score: 88.14, epsilon: 0.10, steps: 122530
episode: 127, score: 52.724999999999966, average score: 0.9, best score: 88.14, epsilon: 0.10, steps: 123985
episode: 128, score: -13.015000000000615, average score: -0.5, best score: 88.14, epsilon: 0.10, steps: 124588
episode: 129, score: -62.05500000000066, average score: -1.5, best score: 88.14, epsilon: 0.10, steps: 124999
episode: 130, score: -13.869999999999983, average score: -1.5, best score: 88.14, epsilon: 0.10, steps: 125773
episode: 131, score: -53.34000000000026, average score: -3.1, best score: 88.14, epsilon: 0.10, steps: 126441
episode: 132, score: -24.195000000000128, average score: -4.6, best score: 88.14, epsilon: 0.10, steps: 127280
episode: 133, score: 13.38500000000025, average score: -4.2, best score: 88.14, epsilon: 0.10, steps: 128603
episode: 134, score: -53.22000000000014, average score: -4.8, best score: 88.14, epsilon: 0.10, steps: 129247
episode: 135, score: -13.369999999999987, average score: -3.4, best score: 88.14, epsilon: 0.10, steps: 129921
episode: 136, score: -54.049999999999656, average score: -4.9, best score: 88.14, epsilon: 0.10, steps: 130731
episode: 137, score: -22.854999999999897, average score: -3.9, best score: 88.14, epsilon: 0.10, steps: 131302
episode: 138, score: 79.72999999999622, average score: -3.3, best score: 88.14, epsilon: 0.10, steps: 133356
episode: 139, score: -36.48000000000013, average score: -4.5, best score: 88.14, epsilon: 0.10, steps: 134652
episode: 140, score: -33.35999999999985, average score: -4.4, best score: 88.14, epsilon: 0.10, steps: 135324
episode: 141, score: 52.74500000000043, average score: -4.2, best score: 88.14, epsilon: 0.10, steps: 136775
episode: 142, score: -33.17999999999973, average score: -5.2, best score: 88.14, epsilon: 0.10, steps: 137411
episode: 143, score: 64.48499999999846, average score: -5.1, best score: 88.14, epsilon: 0.10, steps: 138514
episode: 144, score: -63.18000000000009, average score: -5.9, best score: 88.14, epsilon: 0.10, steps: 139150
episode: 145, score: -52.57000000000019, average score: -7.1, best score: 88.14, epsilon: 0.10, steps: 139664
episode: 146, score: -33.11999999999999, average score: -8.4, best score: 88.14, epsilon: 0.10, steps: 140288
episode: 147, score: 60.91499999999998, average score: -8.6, best score: 88.14, epsilon: 0.10, steps: 142105
episode: 148, score: -62.725000000000094, average score: -7.7, best score: 88.14, epsilon: 0.10, steps: 142650
episode: 149, score: -223.40000000000003, average score: -10.3, best score: 88.14, epsilon: 0.10, steps: 143330
episode: 150, score: -69.03000000000172, average score: -10.8, best score: 88.14, epsilon: 0.10, steps: 145136
episode: 151, score: -63.435000000000336, average score: -12.1, best score: 88.14, epsilon: 0.10, steps: 145823
episode: 152, score: 33.04500000000008, average score: -11.3, best score: 88.14, epsilon: 0.10, steps: 147214
episode: 153, score: -102.74499999999979, average score: -10.8, best score: 88.14, epsilon: 0.10, steps: 147763
episode: 154, score: 65.79999999999895, average score: -11.0, best score: 88.14, epsilon: 0.10, steps: 148603
episode: 155, score: 54.59999999999945, average score: -11.1, best score: 88.14, epsilon: 0.10, steps: 149683
episode: 156, score: -23.444999999999844, average score: -12.1, best score: 88.14, epsilon: 0.10, steps: 150372
episode: 157, score: -183.37000000000023, average score: -12.2, best score: 88.14, epsilon: 0.10, steps: 151046
episode: 158, score: 5.980000000000448, average score: -12.7, best score: 88.14, epsilon: 0.10, steps: 151850
episode: 159, score: -43.38999999999975, average score: -11.5, best score: 88.14, epsilon: 0.10, steps: 152528
episode: 160, score: 34.89999999999987, average score: -12.1, best score: 88.14, epsilon: 0.10, steps: 153548
episode: 161, score: 25.985000000000102, average score: -11.4, best score: 88.14, epsilon: 0.10, steps: 154351
episode: 162, score: -43.32999999999948, average score: -11.7, best score: 88.14, epsilon: 0.10, steps: 155017
episode: 163, score: -73.26999999999971, average score: -13.2, best score: 88.14, epsilon: 0.10, steps: 155671
episode: 164, score: -43.395000000000074, average score: -14.2, best score: 88.14, epsilon: 0.10, steps: 156350
episode: 165, score: 44.40999999999997, average score: -13.6, best score: 88.14, epsilon: 0.10, steps: 157468
episode: 166, score: -33.524999999999984, average score: -14.7, best score: 88.14, epsilon: 0.10, steps: 158173
episode: 167, score: 33.97500000000034, average score: -15.2, best score: 88.14, epsilon: 0.10, steps: 159378
episode: 168, score: 63.914999999999345, average score: -15.2, best score: 88.14, epsilon: 0.10, steps: 160595
episode: 169, score: -43.270000000000486, average score: -15.5, best score: 88.14, epsilon: 0.10, steps: 161249
episode: 170, score: -63.15500000000084, average score: -16.9, best score: 88.14, epsilon: 0.10, steps: 161880
episode: 171, score: -53.3600000000002, average score: -17.7, best score: 88.14, epsilon: 0.10, steps: 162552
episode: 172, score: -48.01999999999981, average score: -17.8, best score: 88.14, epsilon: 0.10, steps: 164156
episode: 173, score: -82.8350000000002, average score: -19.3, best score: 88.14, epsilon: 0.10, steps: 164723
episode: 174, score: -33.96499999999997, average score: -18.3, best score: 88.14, epsilon: 0.10, steps: 165516
episode: 175, score: -63.20000000000066, average score: -19.3, best score: 88.14, epsilon: 0.10, steps: 166156
episode: 176, score: -243.5350000000004, average score: -22.2, best score: 88.14, epsilon: 0.10, steps: 166863
episode: 177, score: -53.374999999999964, average score: -22.4, best score: 88.14, epsilon: 0.10, steps: 167538
episode: 178, score: -203.47499999999968, average score: -23.1, best score: 88.14, epsilon: 0.10, steps: 168233
episode: 179, score: -73.20500000000035, average score: -24.8, best score: 88.14, epsilon: 0.10, steps: 168874
episode: 180, score: 20.365000000000354, average score: -25.0, best score: 88.14, epsilon: 0.10, steps: 170801
episode: 181, score: 44.97000000000028, average score: -25.3, best score: 88.14, epsilon: 0.10, steps: 171807
episode: 182, score: -43.32499999999972, average score: -25.7, best score: 88.14, epsilon: 0.10, steps: 172472
episode: 183, score: 62.60499999999928, average score: -25.0, best score: 88.14, epsilon: 0.10, steps: 173951
episode: 184, score: -13.359999999999983, average score: -25.4, best score: 88.14, epsilon: 0.10, steps: 174623
episode: 185, score: -10.289999999999415, average score: -26.0, best score: 88.14, epsilon: 0.10, steps: 182681
episode: 186, score: 80.59499999999636, average score: -25.5, best score: 88.14, epsilon: 0.10, steps: 184562
episode: 187, score: -115.51499999994999, average score: -26.4, best score: 88.14, epsilon: 0.10, steps: 213665
episode: 188, score: -53.080000000000354, average score: -27.2, best score: 88.14, epsilon: 0.10, steps: 214281
episode: 189, score: -46.470000000000034, average score: -27.4, best score: 88.14, epsilon: 0.10, steps: 215575
episode: 190, score: -53.4600000000002, average score: -28.2, best score: 88.14, epsilon: 0.10, steps: 216267
episode: 191, score: -43.62000000000009, average score: -29.1, best score: 88.14, epsilon: 0.10, steps: 216991
episode: 192, score: -44.91000000000001, average score: -30.1, best score: 88.14, epsilon: 0.10, steps: 217973
episode: 193, score: -23.494999999999962, average score: -29.7, best score: 88.14, epsilon: 0.10, steps: 218672
episode: 194, score: 31.504999999999768, average score: -29.1, best score: 88.14, epsilon: 0.10, steps: 220371
episode: 195, score: 31.264999999999603, average score: -28.6, best score: 88.14, epsilon: 0.10, steps: 222118
episode: 196, score: 42.55499999999989, average score: -27.9, best score: 88.14, epsilon: 0.10, steps: 223607
episode: 197, score: -223.55999999999997, average score: -30.5, best score: 88.14, epsilon: 0.10, steps: 224319
episode: 198, score: 95.72500000000059, average score: -30.1, best score: 88.14, epsilon: 0.10, steps: 225174
episode: 199, score: 62.3449999999976, average score: -27.2, best score: 88.14, epsilon: 0.10, steps: 226705
episode: 200, score: 23.740000000000173, average score: -26.6, best score: 88.14, epsilon: 0.10, steps: 227957
episode: 201, score: -53.460000000000335, average score: -26.9, best score: 88.14, epsilon: 0.10, steps: 228649
episode: 202, score: -73.83500000000043, average score: -27.4, best score: 88.14, epsilon: 0.10, steps: 229416
episode: 203, score: 44.350000000000264, average score: -25.3, best score: 88.14, epsilon: 0.10, steps: 230546
episode: 204, score: -52.41000000000018, average score: -26.5, best score: 88.14, epsilon: 0.10, steps: 231028
episode: 205, score: -63.65500000000011, average score: -27.6, best score: 88.14, epsilon: 0.10, steps: 231759
episode: 206, score: -5.384999999999966, average score: -28.2, best score: 88.14, epsilon: 0.10, steps: 234836
episode: 207, score: -33.43499999999989, average score: -28.1, best score: 88.14, epsilon: 0.10, steps: 235523
episode: 208, score: 22.080000000000332, average score: -28.5, best score: 88.14, epsilon: 0.10, steps: 237107
episode: 209, score: 35.65499999999895, average score: -27.8, best score: 88.14, epsilon: 0.10, steps: 239976
episode: 210, score: -13.570000000000121, average score: -25.9, best score: 88.14, epsilon: 0.10, steps: 240690
episode: 211, score: -223.43499999999995, average score: -27.9, best score: 88.14, epsilon: 0.10, steps: 241377
episode: 212, score: -43.49000000000016, average score: -26.6, best score: 88.14, epsilon: 0.10, steps: 242075
episode: 213, score: -34.760000000000275, average score: -26.7, best score: 88.14, epsilon: 0.10, steps: 243027
episode: 214, score: -153.50000000000026, average score: -28.7, best score: 88.14, epsilon: 0.10, steps: 243727
episode: 215, score: -72.88000000000048, average score: -29.2, best score: 88.14, epsilon: 0.10, steps: 244303
episode: 216, score: 29.369999999999273, average score: -29.1, best score: 88.14, epsilon: 0.10, steps: 246429
episode: 217, score: -44.1550000000004, average score: -29.9, best score: 88.14, epsilon: 0.10, steps: 247260
episode: 218, score: -24.425000000001027, average score: -29.7, best score: 88.14, epsilon: 0.10, steps: 248145
episode: 219, score: -63.26000000000008, average score: -29.7, best score: 88.14, epsilon: 0.10, steps: 248797
episode: 220, score: -38.26000000000151, average score: -31.0, best score: 88.14, epsilon: 0.10, steps: 250449
episode: 221, score: -44.29000000000027, average score: -31.1, best score: 88.14, epsilon: 0.10, steps: 251307
episode: 222, score: -43.559999999999924, average score: -31.1, best score: 88.14, epsilon: 0.10, steps: 252019
episode: 223, score: 40.484999999997925, average score: -30.5, best score: 88.14, epsilon: 0.10, steps: 253922
episode: 224, score: -55.504999999999896, average score: -30.6, best score: 88.14, epsilon: 0.10, steps: 255023
episode: 225, score: 39.05500000000019, average score: -29.6, best score: 88.14, epsilon: 0.10, steps: 257212
episode: 226, score: 58.039999999998386, average score: -28.5, best score: 88.14, epsilon: 0.10, steps: 259604
episode: 227, score: -385.60499999971864, average score: -32.8, best score: 88.14, epsilon: 0.10, steps: 348725
episode: 228, score: 33.04499999999991, average score: -32.4, best score: 88.14, epsilon: 0.10, steps: 352116
episode: 229, score: -52.24000000000011, average score: -32.3, best score: 88.14, epsilon: 0.10, steps: 352564
episode: 230, score: -40.20000000000004, average score: -32.5, best score: 88.14, epsilon: 0.10, steps: 354604
episode: 231, score: 1.8799999999947055, average score: -32.0, best score: 88.14, epsilon: 0.10, steps: 358228
episode: 232, score: 24.014999999999983, average score: -31.5, best score: 88.14, epsilon: 0.10, steps: 359425
episode: 233, score: 23.02000000000033, average score: -31.4, best score: 88.14, epsilon: 0.10, steps: 360821
episode: 234, score: -56.495000000001426, average score: -31.4, best score: 88.14, epsilon: 0.10, steps: 362120
episode: 235, score: -43.91999999999996, average score: -31.7, best score: 88.14, epsilon: 0.10, steps: 362904
episode: 236, score: -25.12499999999985, average score: -31.5, best score: 88.14, epsilon: 0.10, steps: 363929
episode: 237, score: 30.15500000000005, average score: -30.9, best score: 88.14, epsilon: 0.10, steps: 365898
episode: 238, score: -223.935, average score: -34.0, best score: 88.14, epsilon: 0.10, steps: 366685
episode: 239, score: -1.8149999999998876, average score: -33.6, best score: 88.14, epsilon: 0.10, steps: 369048
episode: 240, score: 28.849999999999312, average score: -33.0, best score: 88.14, epsilon: 0.10, steps: 371278
episode: 241, score: 42.46499999999959, average score: -33.1, best score: 88.14, epsilon: 0.10, steps: 372785
episode: 242, score: 41.28499999999931, average score: -32.4, best score: 88.14, epsilon: 0.10, steps: 374528
episode: 243, score: -55.14500000000062, average score: -33.6, best score: 88.14, epsilon: 0.10, steps: 377557
episode: 244, score: 61.425000000000416, average score: -32.3, best score: 88.14, epsilon: 0.10, steps: 379272
episode: 245, score: -33.619999999999884, average score: -32.1, best score: 88.14, epsilon: 0.10, steps: 379996
episode: 246, score: -34.63000000000011, average score: -32.1, best score: 88.14, epsilon: 0.10, steps: 380922
episode: 247, score: -63.43000000000019, average score: -33.4, best score: 88.14, epsilon: 0.10, steps: 381608
episode: 248, score: 27.86000000000005, average score: -32.5, best score: 88.14, epsilon: 0.10, steps: 384036
episode: 249, score: -23.845, average score: -30.5, best score: 88.14, epsilon: 0.10, steps: 384805
episode: 250, score: 33.51999999999974, average score: -29.4, best score: 88.14, epsilon: 0.10, steps: 386101
episode: 251, score: 52.7449999999993, average score: -28.3, best score: 88.14, epsilon: 0.10, steps: 387552
episode: 252, score: 65.33999999999892, average score: -28.0, best score: 88.14, epsilon: 0.10, steps: 388484
episode: 253, score: 42.820000000000285, average score: -26.5, best score: 88.14, epsilon: 0.10, steps: 389920
episode: 254, score: 52.61999999999646, average score: -26.6, best score: 88.14, epsilon: 0.10, steps: 395396
episode: 255, score: 15.81999999999967, average score: -27.0, best score: 88.14, epsilon: 0.10, steps: 398232
episode: 256, score: -143.82500000000067, average score: -28.2, best score: 88.14, epsilon: 0.10, steps: 398997
episode: 257, score: 60.90999999999775, average score: -25.8, best score: 88.14, epsilon: 0.10, steps: 400815
episode: 258, score: 55.35499999999989, average score: -25.3, best score: 88.14, epsilon: 0.10, steps: 403744
episode: 259, score: 40.46000000000014, average score: -24.5, best score: 88.14, epsilon: 0.10, steps: 405652
episode: 260, score: 35.11499999999992, average score: -24.5, best score: 88.14, epsilon: 0.10, steps: 406629
episode: 261, score: 14.894999999998983, average score: -24.6, best score: 88.14, epsilon: 0.10, steps: 409650
episode: 262, score: 47.58499999999926, average score: -23.7, best score: 88.14, epsilon: 0.10, steps: 412133
episode: 263, score: -0.6300000000009334, average score: -22.9, best score: 88.14, epsilon: 0.10, steps: 414259
episode: 264, score: 75.28999999999883, average score: -21.7, best score: 88.14, epsilon: 0.10, steps: 415201
episode: 265, score: -13.654999999999964, average score: -22.3, best score: 88.14, epsilon: 0.10, steps: 415932
episode: 266, score: 37.13500000000016, average score: -21.6, best score: 88.14, epsilon: 0.10, steps: 418505
episode: 267, score: 40.640000000000114, average score: -21.5, best score: 88.14, epsilon: 0.10, steps: 420377
episode: 268, score: 38.725000000000506, average score: -21.8, best score: 88.14, epsilon: 0.10, steps: 422632
episode: 269, score: 46.38499999999936, average score: -20.9, best score: 88.14, epsilon: 0.10, steps: 423355
episode: 270, score: 26.905000000000094, average score: -20.0, best score: 88.14, epsilon: 0.10, steps: 425974
episode: 271, score: 29.7999999999994, average score: -19.2, best score: 88.14, epsilon: 0.10, steps: 428014
episode: 272, score: 36.2399999999995, average score: -18.3, best score: 88.14, epsilon: 0.10, steps: 428766
episode: 273, score: 32.27500000000005, average score: -17.2, best score: 88.14, epsilon: 0.10, steps: 430311
episode: 274, score: 59.69500000000062, average score: -16.2, best score: 88.14, epsilon: 0.10, steps: 432372
episode: 275, score: 63.27999999999854, average score: -15.0, best score: 88.14, epsilon: 0.10, steps: 433716
episode: 276, score: 85.05000000000068, average score: -11.7, best score: 88.14, epsilon: 0.10, steps: 434706
episode: 277, score: -24.590000000000323, average score: -11.4, best score: 88.14, epsilon: 0.10, steps: 435624
episode: 278, score: 42.19000000000033, average score: -8.9, best score: 88.14, epsilon: 0.10, steps: 437186
