episode: 0, score: 60.0, average score: 60.0, best score: -inf, epsilon: 0.99, steps: 995
episode: 26, score: 60.0, average score: 57.0, best score: 70.00, epsilon: 0.74, steps: 25610
episode: 27, score: 70.0, average score: 57.5, best score: 70.00, epsilon: 0.73, steps: 26640
episode: 28, score: 70.0, average score: 57.9, best score: 70.00, epsilon: 0.73, steps: 27394
episode: 29, score: 40.0, average score: 57.3, best score: 70.00, epsilon: 0.72, steps: 28517
episode: 30, score: 80.0, average score: 58.1, best score: 70.00, epsilon: 0.71, steps: 29523
episode: 31, score: 60.0, average score: 58.1, best score: 70.00, epsilon: 0.69, steps: 30587
episode: 32, score: 80.0, average score: 58.8, best score: 70.00, epsilon: 0.69, steps: 31534
episode: 33, score: 70.0, average score: 59.1, best score: 70.00, epsilon: 0.68, steps: 32550
episode: 34, score: 80.0, average score: 59.7, best score: 70.00, epsilon: 0.66, steps: 33641
episode: 35, score: 70.0, average score: 60.0, best score: 70.00, epsilon: 0.65, steps: 34584
episode: 36, score: 50.0, average score: 59.7, best score: 70.00, epsilon: 0.65, steps: 35445
episode: 37, score: 50.0, average score: 59.5, best score: 70.00, epsilon: 0.64, steps: 36293
episode: 38, score: 80.0, average score: 60.0, best score: 70.00, epsilon: 0.63, steps: 37146
episode: 39, score: 60.0, average score: 60.0, best score: 70.00, epsilon: 0.62, steps: 37796
episode: 40, score: 50.0, average score: 59.8, best score: 70.00, epsilon: 0.62, steps: 38437
episode: 41, score: 60.0, average score: 59.8, best score: 70.00, epsilon: 0.61, steps: 39483
episode: 42, score: 50.0, average score: 59.5, best score: 70.00, epsilon: 0.60, steps: 40336
episode: 43, score: 90.0, average score: 60.2, best score: 70.00, epsilon: 0.59, steps: 40918
episode: 44, score: 60.0, average score: 60.2, best score: 70.00, epsilon: 0.58, steps: 42175
episode: 45, score: 20.0, average score: 59.3, best score: 70.00, epsilon: 0.57, steps: 43134
episode: 46, score: 80.0, average score: 59.8, best score: 70.00, epsilon: 0.56, steps: 44184
episode: 47, score: 40.0, average score: 59.4, best score: 70.00, epsilon: 0.55, steps: 45073
episode: 48, score: 40.0, average score: 59.0, best score: 70.00, epsilon: 0.54, steps: 45976
episode: 49, score: 40.0, average score: 58.6, best score: 70.00, epsilon: 0.53, steps: 47048
episode: 50, score: 40.0, average score: 58.2, best score: 70.00, epsilon: 0.52, steps: 48007
episode: 51, score: 50.0, average score: 58.1, best score: 70.00, epsilon: 0.51, steps: 49144
episode: 52, score: 70.0, average score: 58.3, best score: 70.00, epsilon: 0.50, steps: 50300
episode: 53, score: 70.0, average score: 58.5, best score: 70.00, epsilon: 0.49, steps: 51113
episode: 54, score: 30.0, average score: 58.0, best score: 70.00, epsilon: 0.48, steps: 52210
episode: 55, score: 40.0, average score: 57.7, best score: 70.00, epsilon: 0.47, steps: 53182
episode: 56, score: 10.0, average score: 56.8, best score: 70.00, epsilon: 0.46, steps: 54356
episode: 57, score: 70.0, average score: 57.1, best score: 70.00, epsilon: 0.45, steps: 55211
episode: 58, score: 70.0, average score: 57.3, best score: 70.00, epsilon: 0.44, steps: 56357
episode: 59, score: 70.0, average score: 57.5, best score: 70.00, epsilon: 0.43, steps: 57030
episode: 60, score: 30.0, average score: 57.0, best score: 70.00, epsilon: 0.42, steps: 57856
episode: 61, score: 80.0, average score: 57.4, best score: 70.00, epsilon: 0.41, steps: 58584
episode: 62, score: 50.0, average score: 57.3, best score: 70.00, epsilon: 0.40, steps: 59610
episode: 63, score: 50.0, average score: 57.2, best score: 70.00, epsilon: 0.39, steps: 60662
episode: 64, score: 50.0, average score: 57.1, best score: 70.00, epsilon: 0.38, steps: 61901
episode: 65, score: 60.0, average score: 57.1, best score: 70.00, epsilon: 0.37, steps: 63316
episode: 66, score: 60.0, average score: 57.2, best score: 70.00, epsilon: 0.35, steps: 64605
episode: 67, score: 40.0, average score: 56.9, best score: 70.00, epsilon: 0.34, steps: 65625
episode: 68, score: 70.0, average score: 57.1, best score: 70.00, epsilon: 0.33, steps: 66621
episode: 69, score: 30.0, average score: 56.7, best score: 70.00, epsilon: 0.32, steps: 67610
episode: 70, score: 80.0, average score: 57.0, best score: 70.00, epsilon: 0.32, steps: 68385
episode: 71, score: 50.0, average score: 56.9, best score: 70.00, epsilon: 0.31, steps: 69365
episode: 72, score: 50.0, average score: 56.8, best score: 70.00, epsilon: 0.30, steps: 70302
episode: 73, score: 50.0, average score: 56.8, best score: 70.00, epsilon: 0.29, steps: 71076
episode: 74, score: 30.0, average score: 56.4, best score: 70.00, epsilon: 0.27, steps: 72844
episode: 75, score: 50.0, average score: 56.3, best score: 70.00, epsilon: 0.26, steps: 73961
episode: 76, score: 20.0, average score: 55.8, best score: 70.00, epsilon: 0.25, steps: 75120
episode: 77, score: 80.0, average score: 56.2, best score: 70.00, epsilon: 0.24, steps: 75969
episode: 78, score: 50.0, average score: 56.1, best score: 70.00, epsilon: 0.23, steps: 77050
