episode: 0, score: 0.0, average score: 0.0, best score: -inf, epsilon: 0.98, steps: 2002
episode: 47, score: -70.0, average score: -16.9, best score: 10.00, epsilon: 0.13, steps: 87139
episode: 48, score: -80.0, average score: -18.2, best score: 10.00, epsilon: 0.12, steps: 88499
episode: 49, score: -10.0, average score: -18.0, best score: 10.00, epsilon: 0.10, steps: 90263
episode: 50, score: -30.0, average score: -18.2, best score: 10.00, epsilon: 0.10, steps: 92018
episode: 51, score: -100.0, average score: -19.8, best score: 10.00, epsilon: 0.10, steps: 94089
episode: 52, score: -10.0, average score: -19.6, best score: 10.00, epsilon: 0.10, steps: 96252
episode: 53, score: -30.0, average score: -19.8, best score: 10.00, epsilon: 0.10, steps: 98268
episode: 54, score: -70.0, average score: -20.7, best score: 10.00, epsilon: 0.10, steps: 100384
episode: 55, score: -40.0, average score: -21.1, best score: 10.00, epsilon: 0.10, steps: 102425
episode: 56, score: -40.0, average score: -21.4, best score: 10.00, epsilon: 0.10, steps: 104385
episode: 57, score: 0.0, average score: -21.0, best score: 10.00, epsilon: 0.10, steps: 106668
episode: 58, score: -40.0, average score: -21.4, best score: 10.00, epsilon: 0.10, steps: 108725
episode: 59, score: -60.0, average score: -22.0, best score: 10.00, epsilon: 0.10, steps: 110205
episode: 60, score: -80.0, average score: -23.0, best score: 10.00, epsilon: 0.10, steps: 112405
episode: 61, score: -80.0, average score: -23.9, best score: 10.00, epsilon: 0.10, steps: 113893
episode: 62, score: -110.0, average score: -25.2, best score: 10.00, epsilon: 0.10, steps: 114966
episode: 63, score: -40.0, average score: -25.5, best score: 10.00, epsilon: 0.10, steps: 116569
episode: 64, score: -20.0, average score: -25.4, best score: 10.00, epsilon: 0.10, steps: 118232
episode: 65, score: -120.0, average score: -26.8, best score: 10.00, epsilon: 0.10, steps: 119526
episode: 66, score: -70.0, average score: -27.5, best score: 10.00, epsilon: 0.10, steps: 120818
episode: 67, score: -50.0, average score: -27.8, best score: 10.00, epsilon: 0.10, steps: 122392
episode: 68, score: -130.0, average score: -29.3, best score: 10.00, epsilon: 0.10, steps: 123817
episode: 69, score: -70.0, average score: -29.9, best score: 10.00, epsilon: 0.10, steps: 125423
episode: 70, score: 40.0, average score: -28.9, best score: 10.00, epsilon: 0.10, steps: 128315
episode: 71, score: -100.0, average score: -29.9, best score: 10.00, epsilon: 0.10, steps: 129760
episode: 72, score: -140.0, average score: -31.4, best score: 10.00, epsilon: 0.10, steps: 131107
episode: 73, score: 30.0, average score: -30.5, best score: 10.00, epsilon: 0.10, steps: 134074
episode: 74, score: -70.0, average score: -31.1, best score: 10.00, epsilon: 0.10, steps: 136513
episode: 75, score: -70.0, average score: -31.6, best score: 10.00, epsilon: 0.10, steps: 138405
episode: 76, score: -40.0, average score: -31.7, best score: 10.00, epsilon: 0.10, steps: 140438
episode: 77, score: -60.0, average score: -32.1, best score: 10.00, epsilon: 0.10, steps: 142272
episode: 78, score: -100.0, average score: -32.9, best score: 10.00, epsilon: 0.10, steps: 143745
episode: 79, score: -70.0, average score: -33.4, best score: 10.00, epsilon: 0.10, steps: 145309
episode: 80, score: 70.0, average score: -32.1, best score: 10.00, epsilon: 0.10, steps: 147407
episode: 81, score: -40.0, average score: -32.2, best score: 10.00, epsilon: 0.10, steps: 149268
episode: 82, score: -100.0, average score: -33.0, best score: 10.00, epsilon: 0.10, steps: 150391
episode: 83, score: 40.0, average score: -32.1, best score: 10.00, epsilon: 0.10, steps: 152280
episode: 84, score: -110.0, average score: -33.1, best score: 10.00, epsilon: 0.10, steps: 154005
episode: 85, score: -90.0, average score: -33.7, best score: 10.00, epsilon: 0.10, steps: 155667
episode: 86, score: 20.0, average score: -33.1, best score: 10.00, epsilon: 0.10, steps: 158038
episode: 87, score: -20.0, average score: -33.0, best score: 10.00, epsilon: 0.10, steps: 159939
episode: 88, score: -10.0, average score: -32.7, best score: 10.00, epsilon: 0.10, steps: 161927
episode: 89, score: -40.0, average score: -32.8, best score: 10.00, epsilon: 0.10, steps: 163747
episode: 90, score: -50.0, average score: -33.0, best score: 10.00, epsilon: 0.10, steps: 165512
episode: 91, score: -60.0, average score: -33.3, best score: 10.00, epsilon: 0.10, steps: 166841
episode: 92, score: -50.0, average score: -33.4, best score: 10.00, epsilon: 0.10, steps: 168295
episode: 93, score: 50.0, average score: -32.6, best score: 10.00, epsilon: 0.10, steps: 170944
episode: 94, score: -90.0, average score: -33.2, best score: 10.00, epsilon: 0.10, steps: 172263
episode: 95, score: -30.0, average score: -33.1, best score: 10.00, epsilon: 0.10, steps: 173703
episode: 96, score: -40.0, average score: -33.2, best score: 10.00, epsilon: 0.10, steps: 175653
episode: 97, score: 90.0, average score: -31.9, best score: 10.00, epsilon: 0.10, steps: 178429
episode: 98, score: -40.0, average score: -32.0, best score: 10.00, epsilon: 0.10, steps: 180286
episode: 99, score: -80.0, average score: -32.5, best score: 10.00, epsilon: 0.10, steps: 181713
episode: 100, score: -50.0, average score: -33.0, best score: 10.00, epsilon: 0.10, steps: 183293
episode: 101, score: 10.0, average score: -32.5, best score: 10.00, epsilon: 0.10, steps: 185261
episode: 102, score: 120.0, average score: -31.2, best score: 10.00, epsilon: 0.10, steps: 187639
episode: 103, score: -70.0, average score: -32.8, best score: 10.00, epsilon: 0.10, steps: 189026
episode: 104, score: -140.0, average score: -34.1, best score: 10.00, epsilon: 0.10, steps: 190135
episode: 105, score: -20.0, average score: -33.9, best score: 10.00, epsilon: 0.10, steps: 192039
episode: 106, score: -50.0, average score: -34.6, best score: 10.00, epsilon: 0.10, steps: 193174
episode: 107, score: -40.0, average score: -33.9, best score: 10.00, epsilon: 0.10, steps: 195033
episode: 108, score: 30.0, average score: -33.1, best score: 10.00, epsilon: 0.10, steps: 196788
episode: 109, score: -50.0, average score: -32.8, best score: 10.00, epsilon: 0.10, steps: 198306
episode: 110, score: -10.0, average score: -32.3, best score: 10.00, epsilon: 0.10, steps: 200143
episode: 111, score: -70.0, average score: -33.9, best score: 10.00, epsilon: 0.10, steps: 201576
episode: 112, score: -20.0, average score: -34.2, best score: 10.00, epsilon: 0.10, steps: 203486
episode: 113, score: -40.0, average score: -34.5, best score: 10.00, epsilon: 0.10, steps: 205300
episode: 114, score: 0.0, average score: -34.1, best score: 10.00, epsilon: 0.10, steps: 207563
episode: 115, score: -60.0, average score: -35.3, best score: 10.00, epsilon: 0.10, steps: 209133
episode: 116, score: 60.0, average score: -34.9, best score: 10.00, epsilon: 0.10, steps: 211881
episode: 117, score: -120.0, average score: -35.8, best score: 10.00, epsilon: 0.10, steps: 213434
episode: 118, score: -30.0, average score: -36.0, best score: 10.00, epsilon: 0.10, steps: 214947
episode: 119, score: -30.0, average score: -35.2, best score: 10.00, epsilon: 0.10, steps: 216308
episode: 120, score: 20.0, average score: -34.9, best score: 10.00, epsilon: 0.10, steps: 218306
episode: 121, score: -80.0, average score: -36.2, best score: 10.00, epsilon: 0.10, steps: 220213
episode: 122, score: 0.0, average score: -36.4, best score: 10.00, epsilon: 0.10, steps: 222471
episode: 123, score: 30.0, average score: -35.7, best score: 10.00, epsilon: 0.10, steps: 224984
episode: 124, score: -30.0, average score: -35.7, best score: 10.00, epsilon: 0.10, steps: 226516
episode: 125, score: 70.0, average score: -35.8, best score: 10.00, epsilon: 0.10, steps: 228708
episode: 126, score: 0.0, average score: -34.7, best score: 10.00, epsilon: 0.10, steps: 231028
episode: 127, score: -20.0, average score: -35.0, best score: 10.00, epsilon: 0.10, steps: 232974
episode: 128, score: 60.0, average score: -34.1, best score: 10.00, epsilon: 0.10, steps: 235737
episode: 129, score: -70.0, average score: -34.3, best score: 10.00, epsilon: 0.10, steps: 237420
episode: 130, score: -40.0, average score: -34.8, best score: 10.00, epsilon: 0.10, steps: 239324
episode: 131, score: 130.0, average score: -34.4, best score: 10.00, epsilon: 0.10, steps: 242326
episode: 132, score: -10.0, average score: -33.7, best score: 10.00, epsilon: 0.10, steps: 243632
episode: 133, score: 140.0, average score: -33.7, best score: 10.00, epsilon: 0.10, steps: 246361
episode: 134, score: 150.0, average score: -32.6, best score: 10.00, epsilon: 0.10, steps: 248947
episode: 135, score: -10.0, average score: -32.0, best score: 10.00, epsilon: 0.10, steps: 250867
episode: 136, score: -50.0, average score: -32.5, best score: 10.00, epsilon: 0.10, steps: 252585
episode: 137, score: -140.0, average score: -33.5, best score: 10.00, epsilon: 0.10, steps: 253551
episode: 138, score: -110.0, average score: -34.3, best score: 10.00, epsilon: 0.10, steps: 255461
episode: 139, score: 40.0, average score: -33.3, best score: 10.00, epsilon: 0.10, steps: 258280
episode: 140, score: 50.0, average score: -32.1, best score: 10.00, epsilon: 0.10, steps: 260452
episode: 141, score: -20.0, average score: -32.1, best score: 10.00, epsilon: 0.10, steps: 261786
episode: 142, score: -60.0, average score: -32.0, best score: 10.00, epsilon: 0.10, steps: 263914
episode: 143, score: 30.0, average score: -31.1, best score: 10.00, epsilon: 0.10, steps: 265809
episode: 144, score: -70.0, average score: -31.4, best score: 10.00, epsilon: 0.10, steps: 267118
episode: 145, score: -60.0, average score: -31.9, best score: 10.00, epsilon: 0.10, steps: 268360
episode: 146, score: -20.0, average score: -31.6, best score: 10.00, epsilon: 0.10, steps: 269977
episode: 147, score: -80.0, average score: -31.7, best score: 10.00, epsilon: 0.10, steps: 271149
episode: 148, score: -20.0, average score: -31.1, best score: 10.00, epsilon: 0.10, steps: 273050
episode: 149, score: -40.0, average score: -31.4, best score: 10.00, epsilon: 0.10, steps: 274606
episode: 150, score: -10.0, average score: -31.2, best score: 10.00, epsilon: 0.10, steps: 275943
episode: 151, score: 120.0, average score: -29.0, best score: 10.00, epsilon: 0.10, steps: 278250
episode: 152, score: -40.0, average score: -29.3, best score: 10.00, epsilon: 0.10, steps: 280427
episode: 153, score: -70.0, average score: -29.7, best score: 10.00, epsilon: 0.10, steps: 281921
episode: 154, score: -40.0, average score: -29.4, best score: 10.00, epsilon: 0.10, steps: 283557
episode: 155, score: -10.0, average score: -29.1, best score: 10.00, epsilon: 0.10, steps: 285495
episode: 156, score: -30.0, average score: -29.0, best score: 10.00, epsilon: 0.10, steps: 287274
episode: 157, score: -70.0, average score: -29.7, best score: 10.00, epsilon: 0.10, steps: 288825
episode: 158, score: 50.0, average score: -28.8, best score: 10.00, epsilon: 0.10, steps: 290910
episode: 159, score: -70.0, average score: -28.9, best score: 10.00, epsilon: 0.10, steps: 292371
episode: 160, score: -80.0, average score: -28.9, best score: 10.00, epsilon: 0.10, steps: 293658
episode: 161, score: -10.0, average score: -28.2, best score: 10.00, epsilon: 0.10, steps: 295565
episode: 162, score: -30.0, average score: -27.4, best score: 10.00, epsilon: 0.10, steps: 297377
episode: 163, score: -130.0, average score: -28.3, best score: 10.00, epsilon: 0.10, steps: 298703
episode: 164, score: 20.0, average score: -27.9, best score: 10.00, epsilon: 0.10, steps: 301054
episode: 165, score: 40.0, average score: -26.3, best score: 10.00, epsilon: 0.10, steps: 303617
episode: 166, score: -60.0, average score: -26.2, best score: 10.00, epsilon: 0.10, steps: 305483
episode: 167, score: -60.0, average score: -26.3, best score: 10.00, epsilon: 0.10, steps: 307008
episode: 168, score: 60.0, average score: -24.4, best score: 10.00, epsilon: 0.10, steps: 309001
episode: 169, score: -10.0, average score: -23.8, best score: 10.00, epsilon: 0.10, steps: 311353
episode: 170, score: -40.0, average score: -24.6, best score: 10.00, epsilon: 0.10, steps: 313006
episode: 171, score: -120.0, average score: -24.8, best score: 10.00, epsilon: 0.10, steps: 314296
episode: 172, score: 60.0, average score: -22.8, best score: 10.00, epsilon: 0.10, steps: 316866
episode: 173, score: -120.0, average score: -24.3, best score: 10.00, epsilon: 0.10, steps: 318258
episode: 174, score: -120.0, average score: -24.8, best score: 10.00, epsilon: 0.10, steps: 319800
episode: 175, score: -30.0, average score: -24.4, best score: 10.00, epsilon: 0.10, steps: 321946
episode: 176, score: -20.0, average score: -24.2, best score: 10.00, epsilon: 0.10, steps: 323615
episode: 177, score: -30.0, average score: -23.9, best score: 10.00, epsilon: 0.10, steps: 325146
episode: 178, score: -70.0, average score: -23.6, best score: 10.00, epsilon: 0.10, steps: 326679
episode: 179, score: -30.0, average score: -23.2, best score: 10.00, epsilon: 0.10, steps: 328722
episode: 180, score: -50.0, average score: -24.4, best score: 10.00, epsilon: 0.10, steps: 331590
episode: 181, score: -20.0, average score: -24.2, best score: 10.00, epsilon: 0.10, steps: 333512
episode: 182, score: 0.0, average score: -23.2, best score: 10.00, epsilon: 0.10, steps: 335488
episode: 183, score: -40.0, average score: -24.0, best score: 10.00, epsilon: 0.10, steps: 337324
episode: 184, score: -30.0, average score: -23.2, best score: 10.00, epsilon: 0.10, steps: 339288
episode: 185, score: 0.0, average score: -22.3, best score: 10.00, epsilon: 0.10, steps: 341255
episode: 186, score: -130.0, average score: -23.8, best score: 10.00, epsilon: 0.10, steps: 342547
episode: 187, score: -30.0, average score: -23.9, best score: 10.00, epsilon: 0.10, steps: 344717
episode: 188, score: -50.0, average score: -24.3, best score: 10.00, epsilon: 0.10, steps: 346723
episode: 189, score: -100.0, average score: -24.9, best score: 10.00, epsilon: 0.10, steps: 348022
episode: 190, score: -80.0, average score: -25.2, best score: 10.00, epsilon: 0.10, steps: 349522
episode: 191, score: -70.0, average score: -25.3, best score: 10.00, epsilon: 0.10, steps: 350800
episode: 192, score: 10.0, average score: -24.7, best score: 10.00, epsilon: 0.10, steps: 353007
episode: 193, score: 0.0, average score: -25.2, best score: 10.00, epsilon: 0.10, steps: 355230
episode: 194, score: -80.0, average score: -25.1, best score: 10.00, epsilon: 0.10, steps: 356637
episode: 195, score: -40.0, average score: -25.2, best score: 10.00, epsilon: 0.10, steps: 358509
episode: 196, score: -60.0, average score: -25.4, best score: 10.00, epsilon: 0.10, steps: 360119
episode: 197, score: -60.0, average score: -26.9, best score: 10.00, epsilon: 0.10, steps: 362060
episode: 198, score: -40.0, average score: -26.9, best score: 10.00, epsilon: 0.10, steps: 364199
episode: 199, score: -70.0, average score: -26.8, best score: 10.00, epsilon: 0.10, steps: 365722
episode: 200, score: 20.0, average score: -26.1, best score: 10.00, epsilon: 0.10, steps: 367517
episode: 201, score: -30.0, average score: -26.5, best score: 10.00, epsilon: 0.10, steps: 369417
episode: 202, score: -60.0, average score: -28.3, best score: 10.00, epsilon: 0.10, steps: 371567
episode: 203, score: -50.0, average score: -28.1, best score: 10.00, epsilon: 0.10, steps: 372937
episode: 204, score: 0.0, average score: -26.7, best score: 10.00, epsilon: 0.10, steps: 374481
episode: 205, score: 20.0, average score: -26.3, best score: 10.00, epsilon: 0.10, steps: 377013
episode: 206, score: -30.0, average score: -26.1, best score: 10.00, epsilon: 0.10, steps: 378514
episode: 207, score: -100.0, average score: -26.7, best score: 10.00, epsilon: 0.10, steps: 379902
episode: 208, score: -40.0, average score: -27.4, best score: 10.00, epsilon: 0.10, steps: 381401
episode: 209, score: 10.0, average score: -26.8, best score: 10.00, epsilon: 0.10, steps: 383814
episode: 210, score: 60.0, average score: -26.1, best score: 10.00, epsilon: 0.10, steps: 386133
episode: 211, score: -150.0, average score: -26.9, best score: 10.00, epsilon: 0.10, steps: 387266
episode: 212, score: -40.0, average score: -27.1, best score: 10.00, epsilon: 0.10, steps: 389008
episode: 213, score: -80.0, average score: -27.5, best score: 10.00, epsilon: 0.10, steps: 390447
episode: 214, score: -50.0, average score: -28.0, best score: 10.00, epsilon: 0.10, steps: 392084
episode: 215, score: -120.0, average score: -28.6, best score: 10.00, epsilon: 0.10, steps: 393782
episode: 216, score: -80.0, average score: -30.0, best score: 10.00, epsilon: 0.10, steps: 395642
episode: 217, score: 30.0, average score: -28.5, best score: 10.00, epsilon: 0.10, steps: 398047
episode: 218, score: 70.0, average score: -27.5, best score: 10.00, epsilon: 0.10, steps: 400576
episode: 219, score: -120.0, average score: -28.4, best score: 10.00, epsilon: 0.10, steps: 402403
episode: 220, score: -110.0, average score: -29.7, best score: 10.00, epsilon: 0.10, steps: 403654
episode: 221, score: -80.0, average score: -29.7, best score: 10.00, epsilon: 0.10, steps: 405524
episode: 222, score: -70.0, average score: -30.4, best score: 10.00, epsilon: 0.10, steps: 407255
episode: 223, score: -60.0, average score: -31.3, best score: 10.00, epsilon: 0.10, steps: 408739
episode: 224, score: 30.0, average score: -30.7, best score: 10.00, epsilon: 0.10, steps: 410704
episode: 225, score: -40.0, average score: -31.8, best score: 10.00, epsilon: 0.10, steps: 412278
episode: 226, score: -60.0, average score: -32.4, best score: 10.00, epsilon: 0.10, steps: 414238
episode: 227, score: -90.0, average score: -33.1, best score: 10.00, epsilon: 0.10, steps: 415829
episode: 228, score: -120.0, average score: -34.9, best score: 10.00, epsilon: 0.10, steps: 417502
episode: 229, score: -60.0, average score: -34.8, best score: 10.00, epsilon: 0.10, steps: 418797
episode: 230, score: -80.0, average score: -35.2, best score: 10.00, epsilon: 0.10, steps: 419962
episode: 231, score: -80.0, average score: -37.3, best score: 10.00, epsilon: 0.10, steps: 421648
episode: 232, score: 0.0, average score: -37.2, best score: 10.00, epsilon: 0.10, steps: 423242
episode: 233, score: -10.0, average score: -38.7, best score: 10.00, epsilon: 0.10, steps: 424652
episode: 234, score: -80.0, average score: -41.0, best score: 10.00, epsilon: 0.10, steps: 425965
episode: 235, score: -90.0, average score: -41.8, best score: 10.00, epsilon: 0.10, steps: 427815
episode: 236, score: -50.0, average score: -41.8, best score: 10.00, epsilon: 0.10, steps: 429658
episode: 237, score: -80.0, average score: -41.2, best score: 10.00, epsilon: 0.10, steps: 431815
episode: 238, score: -70.0, average score: -40.8, best score: 10.00, epsilon: 0.10, steps: 433527
episode: 239, score: -30.0, average score: -41.5, best score: 10.00, epsilon: 0.10, steps: 435087
episode: 240, score: 60.0, average score: -41.4, best score: 10.00, epsilon: 0.10, steps: 437234
episode: 241, score: 70.0, average score: -40.5, best score: 10.00, epsilon: 0.10, steps: 439307
episode: 242, score: 60.0, average score: -39.3, best score: 10.00, epsilon: 0.10, steps: 442119
episode: 243, score: 0.0, average score: -39.6, best score: 10.00, epsilon: 0.10, steps: 444582
episode: 244, score: -10.0, average score: -39.0, best score: 10.00, epsilon: 0.10, steps: 446714
episode: 245, score: 0.0, average score: -38.4, best score: 10.00, epsilon: 0.10, steps: 449434
episode: 246, score: -50.0, average score: -38.7, best score: 10.00, epsilon: 0.10, steps: 451197
episode: 247, score: 10.0, average score: -37.8, best score: 10.00, epsilon: 0.10, steps: 453300
episode: 248, score: -20.0, average score: -37.8, best score: 10.00, epsilon: 0.10, steps: 455020
episode: 249, score: 10.0, average score: -37.3, best score: 10.00, epsilon: 0.10, steps: 456788
episode: 250, score: -100.0, average score: -38.2, best score: 10.00, epsilon: 0.10, steps: 457920
episode: 251, score: 40.0, average score: -39.0, best score: 10.00, epsilon: 0.10, steps: 459898
episode: 252, score: -50.0, average score: -39.1, best score: 10.00, epsilon: 0.10, steps: 461967
episode: 253, score: -80.0, average score: -39.2, best score: 10.00, epsilon: 0.10, steps: 463622
episode: 254, score: 50.0, average score: -38.3, best score: 10.00, epsilon: 0.10, steps: 465894
episode: 255, score: -30.0, average score: -38.5, best score: 10.00, epsilon: 0.10, steps: 467296
episode: 256, score: -20.0, average score: -38.4, best score: 10.00, epsilon: 0.10, steps: 469023
episode: 257, score: -20.0, average score: -37.9, best score: 10.00, epsilon: 0.10, steps: 471277
episode: 258, score: 40.0, average score: -38.0, best score: 10.00, epsilon: 0.10, steps: 473414
episode: 259, score: -40.0, average score: -37.7, best score: 10.00, epsilon: 0.10, steps: 474965
episode: 260, score: 30.0, average score: -36.6, best score: 10.00, epsilon: 0.10, steps: 477534
episode: 261, score: -40.0, average score: -36.9, best score: 10.00, epsilon: 0.10, steps: 478859
episode: 262, score: 10.0, average score: -36.5, best score: 10.00, epsilon: 0.10, steps: 480979
episode: 263, score: 100.0, average score: -34.2, best score: 10.00, epsilon: 0.10, steps: 483492
episode: 264, score: 100.0, average score: -33.4, best score: 10.00, epsilon: 0.10, steps: 486287
episode: 265, score: 10.0, average score: -33.7, best score: 10.00, epsilon: 0.10, steps: 488853
episode: 266, score: -70.0, average score: -33.8, best score: 10.00, epsilon: 0.10, steps: 490683
episode: 267, score: -80.0, average score: -34.0, best score: 10.00, epsilon: 0.10, steps: 492199
episode: 268, score: -10.0, average score: -34.7, best score: 10.00, epsilon: 0.10, steps: 493976
episode: 269, score: -50.0, average score: -35.1, best score: 10.00, epsilon: 0.10, steps: 495698
episode: 270, score: -10.0, average score: -34.8, best score: 10.00, epsilon: 0.10, steps: 497715
episode: 271, score: -60.0, average score: -34.2, best score: 10.00, epsilon: 0.10, steps: 499119
episode: 272, score: -50.0, average score: -35.3, best score: 10.00, epsilon: 0.10, steps: 500809
episode: 273, score: 80.0, average score: -33.3, best score: 10.00, epsilon: 0.10, steps: 503381
episode: 274, score: 0.0, average score: -32.1, best score: 10.00, epsilon: 0.10, steps: 506005
episode: 275, score: 40.0, average score: -31.4, best score: 10.00, epsilon: 0.10, steps: 507844
episode: 276, score: -120.0, average score: -32.4, best score: 10.00, epsilon: 0.10, steps: 509293
episode: 277, score: 50.0, average score: -31.6, best score: 10.00, epsilon: 0.10, steps: 511371
episode: 278, score: -90.0, average score: -31.8, best score: 10.00, epsilon: 0.10, steps: 512700
episode: 279, score: -10.0, average score: -31.6, best score: 10.00, epsilon: 0.10, steps: 514894
episode: 280, score: -90.0, average score: -32.0, best score: 10.00, epsilon: 0.10, steps: 516396
episode: 281, score: 10.0, average score: -31.7, best score: 10.00, epsilon: 0.10, steps: 518847
episode: 282, score: -100.0, average score: -32.7, best score: 10.00, epsilon: 0.10, steps: 520599
episode: 283, score: -80.0, average score: -33.1, best score: 10.00, epsilon: 0.10, steps: 521902
episode: 284, score: -100.0, average score: -33.8, best score: 10.00, epsilon: 0.10, steps: 523464
episode: 285, score: -40.0, average score: -34.2, best score: 10.00, epsilon: 0.10, steps: 525228
episode: 286, score: -70.0, average score: -33.6, best score: 10.00, epsilon: 0.10, steps: 527192
episode: 287, score: 0.0, average score: -33.3, best score: 10.00, epsilon: 0.10, steps: 528896
episode: 288, score: -20.0, average score: -33.0, best score: 10.00, epsilon: 0.10, steps: 530996
episode: 289, score: -40.0, average score: -32.4, best score: 10.00, epsilon: 0.10, steps: 532491
episode: 290, score: -10.0, average score: -31.7, best score: 10.00, epsilon: 0.10, steps: 534416
episode: 291, score: 40.0, average score: -30.6, best score: 10.00, epsilon: 0.10, steps: 536749
episode: 292, score: -80.0, average score: -31.5, best score: 10.00, epsilon: 0.10, steps: 538193
episode: 293, score: 10.0, average score: -31.4, best score: 10.00, epsilon: 0.10, steps: 539785
episode: 294, score: 0.0, average score: -30.6, best score: 10.00, epsilon: 0.10, steps: 541600
episode: 295, score: 10.0, average score: -30.1, best score: 10.00, epsilon: 0.10, steps: 543264
episode: 296, score: -30.0, average score: -29.8, best score: 10.00, epsilon: 0.10, steps: 544769
episode: 297, score: 10.0, average score: -29.1, best score: 10.00, epsilon: 0.10, steps: 546749
episode: 298, score: 0.0, average score: -28.7, best score: 10.00, epsilon: 0.10, steps: 548634
episode: 299, score: -50.0, average score: -28.5, best score: 10.00, epsilon: 0.10, steps: 549764
episode: 300, score: 10.0, average score: -28.6, best score: 10.00, epsilon: 0.10, steps: 552203
episode: 301, score: -70.0, average score: -29.0, best score: 10.00, epsilon: 0.10, steps: 553711
episode: 302, score: -30.0, average score: -28.7, best score: 10.00, epsilon: 0.10, steps: 555442
